Record Length,2.500000e+03,,  -0.006040000000,  11.20000,
Sample Interval,4.000000e-06,,  -0.006036000000,   9.60000,
Trigger Point,1.510000000000e+03,,  -0.006032000000,  10.40000,
,,,  -0.006028000000,   9.60000,
,,,  -0.006024000000,  10.40000,
,,,  -0.006020000000,   9.60000,
Source,CH4,,  -0.006016000000,   9.60000,
Vertical Units,V,,  -0.006012000000,  10.40000,
Vertical Scale,2.000000e+01,,  -0.006008000000,  10.40000,
Vertical Offset,-6.560000e+01,,  -0.006004000000,   9.60000,
Horizontal Units,s,,  -0.006000000000,  10.40000,
Horizontal Scale,1.000000e-03,,  -0.005996000000,   9.60000,
Pt Fmt,Y,,  -0.005992000000,   9.60000,
Yzero,0.000000e+00,,  -0.005988000000,   9.60000,
Probe Atten,1.000000e+01,,  -0.005984000000,   9.60000,
Model Number,TDS2024C,,  -0.005980000000,   9.60000,
Serial Number,C017949,,  -0.005976000000,   9.60000,
Firmware Version,FV:v24.18,,  -0.005972000000,   9.60000,
,,,-00.005968000000,   9.60000,
,,,-00.005964000000,   9.60000,
,,,-00.005960000000,   9.60000,
,,,-00.005956000000,   8.80000,
,,,-00.005952000000,   8.80000,
,,,-00.005948000000,  10.40000,
,,,-00.005944000000,   9.60000,
,,,-00.005940000000,   9.60000,
,,,-00.005936000000,   8.80000,
,,,-00.005932000000,   8.80000,
,,,-00.005928000000,   8.80000,
,,,-00.005924000000,   9.60000,
,,,-00.005920000000,   8.80000,
,,,-00.005916000000,   8.80000,
,,,-00.005912000000,   8.80000,
,,,-00.005908000000,   8.80000,
,,,-00.005904000000,   8.80000,
,,,-00.005900000000,   8.80000,
,,,-00.005896000000,   8.80000,
,,,-00.005892000000,   8.80000,
,,,-00.005888000000,   8.80000,
,,,-00.005884000000,   8.80000,
,,,-00.005880000000,   8.80000,
,,,-00.005876000000,   8.80000,
,,,-00.005872000000,   8.80000,
,,,-00.005868000000,   8.80000,
,,,-00.005864000000,   8.80000,
,,,-00.005860000000,   8.80000,
,,,-00.005856000000,   8.80000,
,,,-00.005852000000,   8.80000,
,,,-00.005848000000,   8.80000,
,,,-00.005844000000,   8.80000,
,,,-00.005840000000,   8.80000,
,,,-00.005836000000,   9.60000,
,,,-00.005832000000,   9.60000,
,,,-00.005828000000,   9.60000,
,,,-00.005824000000,   9.60000,
,,,-00.005820000000,   8.80000,
,,,-00.005816000000,   9.60000,
,,,-00.005812000000,   9.60000,
,,,-00.005808000000,   9.60000,
,,,-00.005804000000,   9.60000,
,,,-00.005800000000,  10.40000,
,,,-00.005796000000,   9.60000,
,,,-00.005792000000,   9.60000,
,,,-00.005788000000,   9.60000,
,,,-00.005784000000,  10.40000,
,,,-00.005780000000,   9.60000,
,,,-00.005776000000,   9.60000,
,,,-00.005772000000,   9.60000,
,,,-00.005768000000,  10.40000,
,,,-00.005764000000,   9.60000,
,,,-00.005760000000,  10.40000,
,,,-00.005756000000,   9.60000,
,,,-00.005752000000,  10.40000,
,,,-00.005748000000,  10.40000,
,,,-00.005744000000,  10.40000,
,,,-00.005740000000,   9.60000,
,,,-00.005736000000,  11.20000,
,,,-00.005732000000,  10.40000,
,,,-00.005728000000,  10.40000,
,,,-00.005724000000,  11.20000,
,,,-00.005720000000,  11.20000,
,,,-00.005716000000,  10.40000,
,,,-00.005712000000,  11.20000,
,,,-00.005708000000,  11.20000,
,,,-00.005704000000,  11.20000,
,,,-00.005700000000,  10.40000,
,,,-00.005696000000,  11.20000,
,,,-00.005692000000,  11.20000,
,,,-00.005688000000,  11.20000,
,,,-00.005684000000,  10.40000,
,,,-00.005680000000,  11.20000,
,,,-00.005676000000,  11.20000,
,,,-00.005672000000,  11.20000,
,,,-00.005668000000,  11.20000,
,,,-00.005664000000,  11.20000,
,,,-00.005660000000,  11.20000,
,,,-00.005656000000,  11.20000,
,,,-00.005652000000,  11.20000,
,,,-00.005648000000,  11.20000,
,,,-00.005644000000,  11.20000,
,,,-00.005640000000,  11.20000,
,,,-00.005636000000,  11.20000,
,,,-00.005632000000,  11.20000,
,,,-00.005628000000,  11.20000,
,,,-00.005624000000,  11.20000,
,,,-00.005620000000,  12.00000,
,,,-00.005616000000,  12.00000,
,,,-00.005612000000,  12.00000,
,,,-00.005608000000,  12.00000,
,,,-00.005604000000,  12.00000,
,,,-00.005600000000,  12.00000,
,,,-00.005596000000,  12.00000,
,,,-00.005592000000,  12.00000,
,,,-00.005588000000,  12.00000,
,,,-00.005584000000,  12.00000,
,,,-00.005580000000,  12.00000,
,,,-00.005576000000,  12.00000,
,,,-00.005572000000,  12.00000,
,,,-00.005568000000,  12.00000,
,,,-00.005564000000,  12.80000,
,,,-00.005560000000,  12.00000,
,,,-00.005556000000,  12.80000,
,,,-00.005552000000,  12.00000,
,,,-00.005548000000,  12.80000,
,,,-00.005544000000,  12.00000,
,,,-00.005540000000,  12.80000,
,,,-00.005536000000,  12.00000,
,,,-00.005532000000,  12.80000,
,,,-00.005528000000,  12.80000,
,,,-00.005524000000,  12.00000,
,,,-00.005520000000,  12.00000,
,,,-00.005516000000,  12.80000,
,,,-00.005512000000,  12.80000,
,,,-00.005508000000,  12.80000,
,,,-00.005504000000,  12.80000,
,,,-00.005500000000,  12.80000,
,,,-00.005496000000,  13.60000,
,,,-00.005492000000,  12.80000,
,,,-00.005488000000,  12.80000,
,,,-00.005484000000,  13.60000,
,,,-00.005480000000,  12.80000,
,,,-00.005476000000,  12.80000,
,,,-00.005472000000,  13.60000,
,,,-00.005468000000,  12.80000,
,,,-00.005464000000,  12.80000,
,,,-00.005460000000,  13.60000,
,,,-00.005456000000,  13.60000,
,,,-00.005452000000,  13.60000,
,,,-00.005448000000,  13.60000,
,,,-00.005444000000,  13.60000,
,,,-00.005440000000,  13.60000,
,,,-00.005436000000,  13.60000,
,,,-00.005432000000,  13.60000,
,,,-00.005428000000,  14.40000,
,,,-00.005424000000,  13.60000,
,,,-00.005420000000,  13.60000,
,,,-00.005416000000,  14.40000,
,,,-00.005412000000,  13.60000,
,,,-00.005408000000,  13.60000,
,,,-00.005404000000,  13.60000,
,,,-00.005400000000,  14.40000,
,,,-00.005396000000,  14.40000,
,,,-00.005392000000,  13.60000,
,,,-00.005388000000,  14.40000,
,,,-00.005384000000,  14.40000,
,,,-00.005380000000,  14.40000,
,,,-00.005376000000,  14.40000,
,,,-00.005372000000,  14.40000,
,,,-00.005368000000,  14.40000,
,,,-00.005364000000,  14.40000,
,,,-00.005360000000,  14.40000,
,,,-00.005356000000,  14.40000,
,,,-00.005352000000,  14.40000,
,,,-00.005348000000,  15.20000,
,,,-00.005344000000,  15.20000,
,,,-00.005340000000,  15.20000,
,,,-00.005336000000,  15.20000,
,,,-00.005332000000,  14.40000,
,,,-00.005328000000,  14.40000,
,,,-00.005324000000,  15.20000,
,,,-00.005320000000,  14.40000,
,,,-00.005316000000,  15.20000,
,,,-00.005312000000,  14.40000,
,,,-00.005308000000,  15.20000,
,,,-00.005304000000,  15.20000,
,,,-00.005300000000,  15.20000,
,,,-00.005296000000,  15.20000,
,,,-00.005292000000,  15.20000,
,,,-00.005288000000,  15.20000,
,,,-00.005284000000,  15.20000,
,,,-00.005280000000,  15.20000,
,,,-00.005276000000,  16.00000,
,,,-00.005272000000,  15.20000,
,,,-00.005268000000,  15.20000,
,,,-00.005264000000,  16.00000,
,,,-00.005260000000,  16.00000,
,,,-00.005256000000,  16.00000,
,,,-00.005252000000,  15.20000,
,,,-00.005248000000,  16.00000,
,,,-00.005244000000,  16.00000,
,,,-00.005240000000,  16.00000,
,,,-00.005236000000,  16.00000,
,,,-00.005232000000,  16.00000,
,,,-00.005228000000,  16.00000,
,,,-00.005224000000,  16.00000,
,,,-00.005220000000,  16.00000,
,,,-00.005216000000,  16.00000,
,,,-00.005212000000,  16.00000,
,,,-00.005208000000,  16.00000,
,,,-00.005204000000,  16.00000,
,,,-00.005200000000,  16.80000,
,,,-00.005196000000,  16.80000,
,,,-00.005192000000,  16.00000,
,,,-00.005188000000,  16.00000,
,,,-00.005184000000,  16.80000,
,,,-00.005180000000,  16.80000,
,,,-00.005176000000,  16.80000,
,,,-00.005172000000,  16.80000,
,,,-00.005168000000,  16.80000,
,,,-00.005164000000,  16.80000,
,,,-00.005160000000,  16.80000,
,,,-00.005156000000,  16.80000,
,,,-00.005152000000,  16.80000,
,,,-00.005148000000,  17.60000,
,,,-00.005144000000,  17.60000,
,,,-00.005140000000,  17.60000,
,,,-00.005136000000,  16.80000,
,,,-00.005132000000,  17.60000,
,,,-00.005128000000,  17.60000,
,,,-00.005124000000,  17.60000,
,,,-00.005120000000,  17.60000,
,,,-00.005116000000,  16.80000,
,,,-00.005112000000,  17.60000,
,,,-00.005108000000,  17.60000,
,,,-00.005104000000,  17.60000,
,,,-00.005100000000,  17.60000,
,,,-00.005096000000,  17.60000,
,,,-00.005092000000,  17.60000,
,,,-00.005088000000,  17.60000,
,,,-00.005084000000,  17.60000,
,,,-00.005080000000,  17.60000,
,,,-00.005076000000,  17.60000,
,,,-00.005072000000,  17.60000,
,,,-00.005068000000,  18.40000,
,,,-00.005064000000,  17.60000,
,,,-00.005060000000,  17.60000,
,,,-00.005056000000,  18.40000,
,,,-00.005052000000,  18.40000,
,,,-00.005048000000,  18.40000,
,,,-00.005044000000,  18.40000,
,,,-00.005040000000,  18.40000,
,,,-00.005036000000,  18.40000,
,,,-00.005032000000,  18.40000,
,,,-00.005028000000,  18.40000,
,,,-00.005024000000,  18.40000,
,,,-00.005020000000,  18.40000,
,,,-00.005016000000,  18.40000,
,,,-00.005012000000,  18.40000,
,,,-00.005008000000,  18.40000,
,,,-00.005004000000,  18.40000,
,,,-00.005000000000,  18.40000,
,,,-00.004996000000,  18.40000,
,,,-00.004992000000,  19.20000,
,,,-00.004988000000,  18.40000,
,,,-00.004984000000,  18.40000,
,,,-00.004980000000,  19.20000,
,,,-00.004976000000,  19.20000,
,,,-00.004972000000,  18.40000,
,,,-00.004968000000,  19.20000,
,,,-00.004964000000,  19.20000,
,,,-00.004960000000,  19.20000,
,,,-00.004956000000,  19.20000,
,,,-00.004952000000,  19.20000,
,,,-00.004948000000,  20.00000,
,,,-00.004944000000,  19.20000,
,,,-00.004940000000,  19.20000,
,,,-00.004936000000,  19.20000,
,,,-00.004932000000,  19.20000,
,,,-00.004928000000,  19.20000,
,,,-00.004924000000,  19.20000,
,,,-00.004920000000,  19.20000,
,,,-00.004916000000,  19.20000,
,,,-00.004912000000,  20.00000,
,,,-00.004908000000,  19.20000,
,,,-00.004904000000,  20.00000,
,,,-00.004900000000,  20.00000,
,,,-00.004896000000,  20.00000,
,,,-00.004892000000,  20.00000,
,,,-00.004888000000,  20.00000,
,,,-00.004884000000,  19.20000,
,,,-00.004880000000,  20.80000,
,,,-00.004876000000,  20.00000,
