Record Length,2.500000e+03,,   0.036740000000,  20.00000,
Sample Interval,4.000000e-06,,   0.036744000000,  20.00000,
Trigger Point,-9.185000000000e+03,,   0.036748000000,  20.00000,
,,,   0.036752000000,  20.00000,
,,,   0.036756000000,  18.00000,
,,,   0.036760000000,  20.00000,
Source,CH4,,   0.036764000000,  20.00000,
Vertical Units,V,,   0.036768000000,  20.00000,
Vertical Scale,5.000000e+01,,   0.036772000000,  18.00000,
Vertical Offset,-1.060000e+02,,   0.036776000000,  20.00000,
Horizontal Units,s,,   0.036780000000,  20.00000,
Horizontal Scale,1.000000e-03,,   0.036784000000,  18.00000,
Pt Fmt,Y,,   0.036788000000,  18.00000,
Yzero,0.000000e+00,,   0.036792000000,  18.00000,
Probe Atten,1.000000e+01,,   0.036796000000,  20.00000,
Model Number,TDS2024C,,   0.036800000000,  18.00000,
Serial Number,C017949,,   0.036804000000,  20.00000,
Firmware Version,FV:v24.18,,   0.036808000000,  18.00000,
,,,0.036812000000,  18.00000,
,,,0.036816000000,  18.00000,
,,,0.036820000000,  20.00000,
,,,0.036824000000,  18.00000,
,,,0.036828000000,  18.00000,
,,,0.036832000000,  18.00000,
,,,0.036836000000,  18.00000,
,,,0.036840000000,  18.00000,
,,,0.036844000000,  18.00000,
,,,0.036848000000,  18.00000,
,,,0.036852000000,  18.00000,
,,,0.036856000000,  18.00000,
,,,0.036860000000,  18.00000,
,,,0.036864000000,  18.00000,
,,,0.036868000000,  18.00000,
,,,0.036872000000,  18.00000,
,,,0.036876000000,  18.00000,
,,,0.036880000000,  18.00000,
,,,0.036884000000,  18.00000,
,,,0.036888000000,  18.00000,
,,,0.036892000000,  18.00000,
,,,0.036896000000,  18.00000,
,,,0.036900000000,  18.00000,
,,,0.036904000000,  18.00000,
,,,0.036908000000,  18.00000,
,,,0.036912000000,  18.00000,
,,,0.036916000000,  18.00000,
,,,0.036920000000,  18.00000,
,,,0.036924000000,  18.00000,
,,,0.036928000000,  18.00000,
,,,0.036932000000,  18.00000,
,,,0.036936000000,  16.00000,
,,,0.036940000000,  16.00000,
,,,0.036944000000,  16.00000,
,,,0.036948000000,  16.00000,
,,,0.036952000000,  18.00000,
,,,0.036956000000,  16.00000,
,,,0.036960000000,  16.00000,
,,,0.036964000000,  16.00000,
,,,0.036968000000,  16.00000,
,,,0.036972000000,  16.00000,
,,,0.036976000000,  16.00000,
,,,0.036980000000,  16.00000,
,,,0.036984000000,  16.00000,
,,,0.036988000000,  16.00000,
,,,0.036992000000,  14.00000,
,,,0.036996000000,  16.00000,
,,,0.037000000000,  16.00000,
,,,0.037004000000,  16.00000,
,,,0.037008000000,  16.00000,
,,,0.037012000000,  16.00000,
,,,0.037016000000,  16.00000,
,,,0.037020000000,  14.00000,
,,,0.037024000000,  16.00000,
,,,0.037028000000,  16.00000,
